17,https://www.elcomercio.com/tendencias/salud-protocolos-activos-coronavirus-china.html
18,https://www.elcomercio.com/actualidad/prision-quito-agresion-guardia-trolebus.html
19,https://www.elcomercio.com/actualidad/comandante-policia-aumento-asesinatos-ecuador.html
0,https://www.elcomercio.com/tendencias/ecuador-turismo-sostenible-fitur-riqueza.html
1,https://www.elcomercio.com/actualidad/infractores-cambian-multas-talleres-guayaquil.html
2,https://www.elcomercio.com/actualidad/escenarios-gobierno-informe-cidh-paro.html
3,https://www.elcomercio.com/actualidad/etiquetado-estrategia-alimentacion-robinson-cruz.html
4,https://www.elcomercio.com/actualidad/uber-ecuador-redireccionar-inversiones-plataforma.html
5,https://www.elcomercio.com/tendencias/oms-recomendaciones-pacientes-coronavirus-muerte.html
6,https://www.elcomercio.com/actualidad/contrato-formal-venezolanos-ecuador.html
7,https://www.elcomercio.com/actualidad/comerciantes-informales-enfrentamiento-policias-ambato.html
8,https://www.elcomercio.com/tendencias/ministerio-salud-coronavirus-china-ecuador.html
9,https://www.elcomercio.com/actualidad/ecuador-acciones-sanitarias-banano-rusia.html
10,https://www.elcomercio.com/actualidad/lenin-moreno-fmi-acuerdo-economico.html
11,https://www.elcomercio.com/deportes/independiente-valle-flamengo-recopa-sudamericana.html
12,https://www.elcomercio.com/blogs/el-guapo-de-la-barra/barcelona-analisis-mala-suerte-alfaro.html
13,https://www.elcomercio.com/video/combatiente-raul-padilla-guerra-cenepa.html
14,https://www.elcomercio.com/actualidad/juez-inocencia-venezolanos-detenidos-paro.html
15,https://www.elcomercio.com/actualidad/alumnos-dudas-sexualidad-colegios-educacion.html
16,https://www.elcomercio.com/actualidad/gobierno-conaie-disputan-comunidades-dialogo.html
17,https://www.elcomercio.com/actualidad/cliente-identificacion-comprar-gas-sri.html
18,https://www.elcomercio.com/actualidad/empleos-guayaquil-economia-ecuador-formalidad.html
19,https://www.elcomercio.com/tendencias/datos-coronavirus-china-contagio-muertes.html
0,https://www.elcomercio.com/actualidad/jovenes-academicos-foro-migracion-desarrollo.html
1,https://www.elcomercio.com/deportes/colombianos-venezolanos-seriea-futbol-ecuador.html
2,https://www.elcomercio.com/actualidad/desplazados-tumaco-colombia-frontera-ecuador.html
3,https://www.elcomercio.com/tendencias/ecuador-campana-turistica-cuatro-mundos.html
4,https://www.elcomercio.com/actualidad/ecuador-remesas-emigrantes-dinero-economia.html
5,https://www.elcomercio.com/actualidad/construccion-ecuador-promotores-estrategias-economia.html
6,https://www.elcomercio.com/actualidad/precio-petroleo-ecuador-doalres-ventas.html
7,https://www.elcomercio.com/actualidad/ecuador-tratara-davos-apuntalar-confiabilidad.html
8,https://www.elcomercio.com/actualidad/bachilleres-buscan-nueva-oportunidad-ingresar.html
9,https://www.elcomercio.com/actualidad/sectores-crecimiento-economia-ecuador-estudio.html
10,https://www.elcomercio.com/actualidad/jose-luis-fuentes-economia-ecuador.html
11,https://www.elcomercio.com/deportes/jose-luis-espinel-retiro-arbitraje.html
12,https://www.elcomercio.com/deportes/superclasico-amistoso-liga-aucas-ibarra.html
13,https://www.elcomercio.com/deportes/ecuador-chile-derrota-debut-futbol.html
14,https://www.elcomercio.com/actualidad/universidad-internacional-rioja-gradua-921.html
15,https://www.elcomercio.com/deportes/nueve-artistas-espectaculo-noche-amarilla.html
16,https://www.elcomercio.com/deportes/jordi-cruyff-apuesta-ecuador-seleccion.html
17,https://www.elcomercio.com/deportes/caicedo-gol-lazio-sampdoria-italia.html
18,https://www.elcomercio.com/actualidad/claver-clarone-economia-china-latinoamerica.html
19,https://www.elcomercio.com/deportes/cristiano-ronaldo-recuperado-sinusitis-futbol.html
0,https://www.elcomercio.com/actualidad/ecuador-nuevas-rutas-aereas-vuelos.html
1,https://www.elcomercio.com/deportes/atletismo-inversion-cupos-tokio2020-ecuador.html
2,https://www.elcomercio.com/actualidad/oswaldo-jarrin-peru-aliados-amenazas.html
3,https://www.elcomercio.com/actualidad/eeuu-ecuador-inversion-privada-reunion.html
4,https://www.elcomercio.com/tendencias/estudios-neutrinos-observatorio-astronomico-quito.html
5,https://www.elcomercio.com/actualidad/habitantes-monte-sinai-registro-legalizacion.html
6,https://www.elcomercio.com/actualidad/ecuador-chile-reformas-reconocimiento-titulos.html
7,https://www.elcomercio.com/actualidad/hrw-precaria-situacion-ddhh-latinoamerica.html
8,https://www.elcomercio.com/blogs/el-guapo-de-la-barra/guapo-barra-cruyff-logo-egas.html
9,https://www.elcomercio.com/actualidad/recomendaciones-cidh-paro-octubre-conclusiones.html
10,https://www.elcomercio.com/actualidad/prision-cuenca-abuso-sexual-sentencia.html
11,https://www.elcomercio.com/actualidad/asistente-trump-reunion-asamblea-ecuador.html
12,https://www.elcomercio.com/actualidad/asamblea-suspende-sesion-inasistencia-autoridades.html
13,https://www.elcomercio.com/actualidad/presupuesto-reputacion-ranking-universidades-ecuador.html
14,https://www.elcomercio.com/tendencias/ecuador-campana-reduccion-consumo-plastico.html
15,https://www.elcomercio.com/actualidad/jaime-vargas-elecciones-presidencia-conaie.html
16,https://www.elcomercio.com/actualidad/radiacion-ultravioleta-quito-clima-cuidados.html
17,https://www.elcomercio.com/actualidad/recoleccion-firmas-eliminacion-cpccs-quito.html
18,https://www.elcomercio.com/actualidad/oswaldo-jarrin-grupos-poderosos.html
19,https://www.elcomercio.com/actualidad/ecuador-donacion-medicamentos-antirretrovirales-brasil.html
0,https://www.elcomercio.com/deportes/futbol-clubes-ecuador-ritmo-amistosos.html
1,https://www.elcomercio.com/video/rivadeneira-denuncia-dictadura-ecuador-moreno.html
2,https://www.elcomercio.com/actualidad/comision-derechos-mexico-apoyo-familiares.html
3,https://www.elcomercio.com/actualidad/lenin-moreno-viaje-foro-davos.html
4,https://www.elcomercio.com/actualidad/acusados-estafa-ecuatorianos-espana-mensajeria.html
5,https://www.elcomercio.com/tendencias/colapso-edificio-piezas-patrimoniales-sismo.html
6,https://www.elcomercio.com/actualidad/ecuador-china-celebro-relaciones-diplomaticas.html
7,https://www.elcomercio.com/tendencias/ecuador-sistema-videovigilancia-estacion-antartida.html
8,https://www.elcomercio.com/actualidad/ecuador-venezuela-delegacion-maduro-migracion.html
9,https://www.elcomercio.com/actualidad/desempleo-cifras-inec-ecuador.html
10,https://www.elcomercio.com/actualidad/matriculacion-revision-vehicular-quito-sri.html
11,https://www.elcomercio.com/actualidad/salarios-ecuador-actividades-economicas-sectores.html
12,https://www.elcomercio.com/tendencias/descubrimiento-nueva-especie-grillo-ecuador.html
13,https://www.elcomercio.com/actualidad/informe-cidh-conaie-gobierno-paro.html
14,https://www.elcomercio.com/actualidad/exportacion-cobre-ecuador-china-mineria.html
15,https://www.elcomercio.com/actualidad/militares-trampa-explosiva-mataje-ecuador.html
16,https://www.elcomercio.com/actualidad/notarios-funciones-prorrogadas-concurso-meritos.html
17,https://www.elcomercio.com/actualidad/ecuador-emision-bono-social-vivienda.html
18,https://www.elcomercio.com/tendencias/segunda-convocatoria-pueblos-magicos-ecuador.html
19,https://www.elcomercio.com/actualidad/aghajani-embajador-iran-ecuador-entrevista.html
0,https://www.elcomercio.com/actualidad/destinos-impulso-envios-banano-ecuador.html
1,https://www.elcomercio.com/actualidad/david-castellanos-escenario-preelectoral.html
2,https://www.elcomercio.com/tendencias/documentos-ecuador-repatriados-colombia-historia.html
3,https://www.elcomercio.com/actualidad/jovenes-listas-voto-elecciones-milenial.html
4,https://www.elcomercio.com/actualidad/lenin-moreno-cambios-embajadas-ecuador.html
5,https://www.elcomercio.com/actualidad/contribuyentes-plan-pagos-sri-ley.html
6,https://www.elcomercio.com/actualidad/gobierno-estados-unidos-acepte-embajador.html
7,https://www.elcomercio.com/actualidad/fuerzas-armadas-cenepa-ceremonia-patuca.html
8,https://www.elcomercio.com/actualidad/cancha-estudiantes-plantel-cuenca-inauguracion.html
9,https://www.elcomercio.com/actualidad/banco-mundial-proyeccion-economia-ecuador.html
10,https://www.elcomercio.com/actualidad/lenin-moreno-investidura-giammattei-guatemala.html
11,https://www.elcomercio.com/actualidad/fallecido-herida-balacera-policia-guayaquil.html
12,https://www.elcomercio.com/actualidad/tareas-pendientes-apuntalar-dolarizacion-ecuador.html
13,https://www.elcomercio.com/actualidad/propiedades-terceros-rematadas-corrupcion-coip.html
14,https://www.elcomercio.com/actualidad/corte-constitucional-consultas-mineria-azuay.html
15,https://www.elcomercio.com/actualidad/accidentes-transito-graves-cuenca-video.html
16,https://www.elcomercio.com/actualidad/latacunga-temperatura-cero-grados-inamhi.html
17,https://www.elcomercio.com/actualidad/ninos-actividades-madres-padres-ensanut.html
18,https://www.elcomercio.com/actualidad/ant-sancion-cooperativas-accidentes-transito.html
19,https://www.elcomercio.com/actualidad/vicepresidente-ecuador-dolarizacion-economia-dolar.html
0,https://www.elcomercio.com/actualidad/derechos-laborales-garantizan-reforma-madero.html
1,https://www.elcomercio.com/actualidad/dolar-exportadores-devaluaciones-ecuador-economia.html
2,https://www.elcomercio.com/actualidad/corte-tribunal-juicio-correa-sobornos.html
3,https://www.elcomercio.com/actualidad/pleno-decidira-circunscripciones-codigo-democracia.html
4,https://www.elcomercio.com/actualidad/convenio-eeuu-analisis-vigilancia-asamblea.html
